trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN8610F629708:2022-01-26T20:39:16Z,10:12:00,10:15:00,StopPoint:OCETGV INOUI-87473207,4,,0,0,
OCESN8610F629708:2022-01-26T20:39:16Z,10:29:00,10:32:00,StopPoint:OCETGV INOUI-87473009,5,,0,0,
OCESN8610F629708:2022-01-26T20:39:16Z,10:41:00,10:44:00,StopPoint:OCETGV INOUI-87473108,6,,0,0,
OCESN8610F629708:2022-01-26T20:39:16Z,11:25:00,11:35:00,StopPoint:OCETGV INOUI-87471003,7,,0,0,
OCESN8610F629708:2022-01-26T20:39:16Z,13:06:00,13:06:00,StopPoint:OCETGV INOUI-87391003,8,,1,0,
OCESN8610F629709:2022-02-05T20:25:16Z,09:05:00,09:05:00,StopPoint:OCETGV INOUI-87474007,0,,0,1,
OCESN8610F629709:2022-02-05T20:25:16Z,09:16:00,09:18:00,StopPoint:OCETGV INOUI-87474239,1,,0,0,
OCESN8610F629709:2022-02-05T20:25:16Z,09:39:00,09:41:00,StopPoint:OCETGV INOUI-87474338,2,,0,0,
OCESN8610F629709:2022-02-05T20:25:16Z,09:56:00,09:59:00,StopPoint:OCETGV INOUI-87473181,3,,0,0,
OCESN8610F629709:2022-02-05T20:25:16Z,10:12:00,10:15:00,StopPoint:OCETGV INOUI-87473207,4,,0,0,
OCESN8610F629709:2022-02-05T20:25:16Z,10:29:00,10:32:00,StopPoint:OCETGV INOUI-87473009,5,,0,0,
OCESN8610F629709:2022-02-05T20:25:16Z,10:41:00,10:44:00,StopPoint:OCETGV INOUI-87473108,6,,0,0,
OCESN8610F629709:2022-02-05T20:25:16Z,11:25:00,11:35:00,StopPoint:OCETGV INOUI-87471003,7,,0,0,
OCESN8610F629709:2022-02-05T20:25:16Z,13:06:00,13:06:00,StopPoint:OCETGV INOUI-87391003,8,,1,0,
OCESN8610F636668:2022-01-31T20:33:42Z,09:05:00,09:05:00,StopPoint:OCETGV INOUI-87474007,0,,0,1,
OCESN8610F636668:2022-01-31T20:33:42Z,09:16:00,09:18:00,StopPoint:OCETGV INOUI-87474239,1,,0,0,
OCESN8610F636668:2022-01-31T20:33:42Z,09:39:00,09:41:00,StopPoint:OCETGV INOUI-87474338,2,,0,0,
OCESN8610F636668:2022-01-31T20:33:42Z,09:56:00,09:59:00,StopPoint:OCETGV INOUI-87473181,3,,0,0,
OCESN8610F636668:2022-01-31T20:33:42Z,10:12:00,10:15:00,StopPoint:OCETGV INOUI-87473207,4,,0,0,
OCESN8610F636668:2022-01-31T20:33:42Z,10:29:00,10:32:00,StopPoint:OCETGV INOUI-87473009,5,,0,0,
OCESN8610F636668:2022-01-31T20:33:42Z,10:41:00,10:44:00,StopPoint:OCETGV INOUI-87473108,6,,0,0,
OCESN8610F636668:2022-01-31T20:33:42Z,11:25:00,11:35:00,StopPoint:OCETGV INOUI-87471003,7,,0,0,
OCESN8610F636668:2022-01-31T20:33:42Z,13:05:00,13:05:00,StopPoint:OCETGV INOUI-87391003,8,,1,0,
OCESN8610F636669:2022-01-26T20:39:16Z,09:05:00,09:05:00,StopPoint:OCETGV INOUI-87474007,0,,0,1,
OCESN8610F636669:2022-01-26T20:39:16Z,09:16:00,09:18:00,StopPoint:OCETGV INOUI-87474239,1,,0,0,
OCESN8610F636669:2022-01-26T20:39:16Z,09:39:00,09:41:00,StopPoint:OCETGV INOUI-87474338,2,,0,0,
OCESN8610F636669:2022-01-26T20:39:16Z,09:56:00,09:59:00,StopPoint:OCETGV INOUI-87473181,3,,0,0,
OCESN8610F636669:2022-01-26T20:39:16Z,10:12:00,10:15:00,StopPoint:OCETGV INOUI-87473207,4,,0,0,
OCESN8610F636669:2022-01-26T20:39:16Z,10:29:00,10:32:00,StopPoint:OCETGV INOUI-87473009,5,,0,0,
OCESN8610F636669:2022-01-26T20:39:16Z,10:41:00,10:44:00,StopPoint:OCETGV INOUI-87473108,6,,0,0,
OCESN8610F636669:2022-01-26T20:39:16Z,11:25:00,11:35:00,StopPoint:OCETGV INOUI-87471003,7,,0,0,
OCESN8610F636669:2022-01-26T20:39:16Z,13:05:00,13:05:00,StopPoint:OCETGV INOUI-87391003,8,,1,0,
OCESN8610F651081:2022-01-31T20:33:42Z,09:05:00,09:05:00,StopPoint:OCETGV INOUI-87474007,0,,0,1,
OCESN8610F651081:2022-01-31T20:33:42Z,09:16:00,09:18:00,StopPoint:OCETGV INOUI-87474239,1,,0,0,
OCESN8610F651081:2022-01-31T20:33:42Z,09:39:00,09:41:00,StopPoint:OCETGV INOUI-87474338,2,,0,0,
OCESN8610F651081:2022-01-31T20:33:42Z,09:56:00,09:59:00,StopPoint:OCETGV INOUI-87473181,3,,0,0,
OCESN8610F651081:2022-01-31T20:33:42Z,10:12:00,10:15:00,StopPoint:OCETGV INOUI-87473207,4,,0,0,
OCESN8610F651081:2022-01-31T20:33:42Z,10:29:00,10:32:00,StopPoint:OCETGV INOUI-87473009,5,,0,0,
OCESN8610F651081:2022-01-31T20:33:42Z,10:41:00,10:44:00,StopPoint:OCETGV INOUI-87473108,6,,0,0,
OCESN8610F651081:2022-01-31T20:33:42Z,11:25:00,11:35:00,StopPoint:OCETGV INOUI-87471003,7,,0,0,
OCESN8610F651081:2022-01-31T20:33:42Z,13:05:00,13:05:00,StopPoint:OCETGV INOUI-87391003,8,,1,0,
OCESN8610F651082:2022-01-31T20:33:42Z,09:05:00,09:05:00,StopPoint:OCETGV INOUI-87474007,0,,0,1,
OCESN8610F651082:2022-01-31T20:33:42Z,09:16:00,09:18:00,StopPoint:OCETGV INOUI-87474239,1,,0,0,
OCESN8610F651082:2022-01-31T20:33:42Z,09:39:00,09:41:00,StopPoint:OCETGV INOUI-87474338,2,,0,0,
OCESN8610F651082:2022-01-31T20:33:42Z,09:56:00,09:59:00,StopPoint:OCETGV INOUI-87473181,3,,0,0,
OCESN8610F651082:2022-01-31T20:33:42Z,10:12:00,10:15:00,StopPoint:OCETGV INOUI-87473207,4,,0,0,
OCESN8610F651082:2022-01-31T20:33:42Z,10:29:00,10:32:00,StopPoint:OCETGV INOUI-87473009,5,,0,0,
OCESN8610F651082:2022-01-31T20:33:42Z,10:41:00,10:44:00,StopPoint:OCETGV INOUI-87473108,6,,0,0,
OCESN8610F651082:2022-01-31T20:33:42Z,11:25:00,11:35:00,StopPoint:OCETGV INOUI-87471003,7,,0,0,
OCESN8610F651082:2022-01-31T20:33:42Z,13:05:00,13:05:00,StopPoint:OCETGV INOUI-87391003,8,,1,0,
OCESN8610F651083:2022-01-31T20:33:42Z,09:05:00,09:05:00,StopPoint:OCETGV INOUI-87474007,0,,0,1,
OCESN8610F651083:2022-01-31T20:33:42Z,09:16:00,09:18:00,StopPoint:OCETGV INOUI-87474239,1,,0,0,
OCESN8610F651083:2022-01-31T20:33:42Z,09:39:00,09:41:00,StopPoint:OCETGV INOUI-87474338,2,,0,0,
OCESN8610F651083:2022-01-31T20:33:42Z,09:56:00,09:59:00,StopPoint:OCETGV INOUI-87473181,3,,0,0,
OCESN8610F651083:2022-01-31T20:33:42Z,10:12:00,10:15:00,StopPoint:OCETGV INOUI-87473207,4,,0,0,
OCESN8610F651083:2022-01-31T20:33:42Z,10:29:00,10:32:00,StopPoint:OCETGV INOUI-87473009,5,,0,0,
OCESN8610F651083:2022-01-31T20:33:42Z,10:41:00,10:44:00,StopPoint:OCETGV INOUI-87473108,6,,0,0,
OCESN8610F651083:2022-01-31T20:33:42Z,11:25:00,11:35:00,StopPoint:OCETGV INOUI-87471003,7,,0,0,
OCESN8610F651083:2022-01-31T20:33:42Z,13:05:00,13:05:00,StopPoint:OCETGV INOUI-87391003,8,,1,0,
OCESN8610F666700:2022-01-26T20:39:16Z,09:05:00,09:05:00,StopPoint:OCETGV INOUI-87474007,0,,0,1,
OCESN8610F666700:2022-01-26T20:39:16Z,09:16:00,09:18:00,StopPoint:OCETGV INOUI-87474239,1,,0,0,
OCESN8610F666700:2022-01-26T20:39:16Z,09:39:00,09:41:00,StopPoint:OCETGV INOUI-87474338,2,,0,0,
OCESN8610F666700:2022-01-26T20:39:16Z,09:56:00,09:59:00,StopPoint:OCETGV INOUI-87473181,3,,0,0,
OCESN8610F666700:2022-01-26T20:39:16Z,10:12:00,10:15:00,StopPoint:OCETGV INOUI-87473207,4,,0,0,
OCESN8610F666700:2022-01-26T20:39:16Z,10:29:00,10:32:00,StopPoint:OCETGV INOUI-87473009,5,,0,0,
OCESN8610F666700:2022-01-26T20:39:16Z,10:41:00,10:44:00,StopPoint:OCETGV INOUI-87473108,6,,0,0,
OCESN8610F666700:2022-01-26T20:39:16Z,11:25:00,11:35:00,StopPoint:OCETGV INOUI-87471003,7,,0,0,
OCESN8610F666700:2022-01-26T20:39:16Z,13:05:00,13:05:00,StopPoint:OCETGV INOUI-87391003,8,,1,0,
OCESN8610F717664:2022-02-02T10:53:24Z,09:05:00,09:05:00,StopPoint:OCETGV INOUI-87474007,0,,0,1,
OCESN8610F717664:2022-02-02T10:53:24Z,09:16:00,09:18:00,StopPoint:OCETGV INOUI-87474239,1,,0,0,
OCESN8610F717664:2022-02-02T10:53:24Z,09:39:00,09:41:00,StopPoint:OCETGV INOUI-87474338,2,,0,0,
OCESN8610F717664:2022-02-02T10:53:24Z,09:56:00,09:59:00,StopPoint:OCETGV INOUI-87473181,3,,0,0,
OCESN8610F717664:2022-02-02T10:53:24Z,10:12:00,10:15:00,StopPoint:OCETGV INOUI-87473207,4,,0,0,
OCESN8610F717664:2022-02-02T10:53:24Z,10:29:00,10:32:00,StopPoint:OCETGV INOUI-87473009,5,,0,0,
OCESN8610F717664:2022-02-02T10:53:24Z,10:41:00,10:44:00,StopPoint:OCETGV INOUI-87473108,6,,0,0,
OCESN8610F717664:2022-02-02T10:53:24Z,11:25:00,11:35:00,StopPoint:OCETGV INOUI-87471003,7,,0,0,
OCESN8610F717664:2022-02-02T10:53:24Z,13:05:00,13:05:00,StopPoint:OCETGV INOUI-87391003,8,,1,0,
OCESN8610F717665:2022-02-02T10:53:24Z,09:05:00,09:05:00,StopPoint:OCETGV INOUI-87474007,0,,0,1,
OCESN8610F717665:2022-02-02T10:53:24Z,09:16:00,09:18:00,StopPoint:OCETGV INOUI-87474239,1,,0,0,
OCESN8610F717665:2022-02-02T10:53:24Z,09:39:00,09:41:00,StopPoint:OCETGV INOUI-87474338,2,,0,0,
OCESN8610F717665:2022-02-02T10:53:24Z,09:56:00,09:59:00,StopPoint:OCETGV INOUI-87473181,3,,0,0,
OCESN8610F717665:2022-02-02T10:53:24Z,10:12:00,10:15:00,StopPoint:OCETGV INOUI-87473207,4,,0,0,
OCESN8610F717665:2022-02-02T10:53:24Z,10:29:00,10:32:00,StopPoint:OCETGV INOUI-87473009,5,,0,0,
OCESN8610F717665:2022-02-02T10:53:24Z,10:41:00,10:44:00,StopPoint:OCETGV INOUI-87473108,6,,0,0,
OCESN8610F717665:2022-02-02T10:53:24Z,11:25:00,11:35:00,StopPoint:OCETGV INOUI-87471003,7,,0,0,
OCESN8610F717665:2022-02-02T10:53:24Z,13:05:00,13:05:00,StopPoint:OCETGV INOUI-87391003,8,,1,0,
OCESN8615F636688:2022-02-06T20:27:19Z,10:56:00,10:56:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8615F636688:2022-02-06T20:27:19Z,12:25:00,12:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8615F636688:2022-02-06T20:27:19Z,13:05:00,13:08:00,StopPoint:OCETGV INOUI-87473108,2,,0,0,
OCESN8615F636688:2022-02-06T20:27:19Z,13:18:00,13:21:00,StopPoint:OCETGV INOUI-87473009,3,,0,0,
OCESN8615F636688:2022-02-06T20:27:19Z,13:35:00,13:38:00,StopPoint:OCETGV INOUI-87473207,4,,0,0,
OCESN8615F636688:2022-02-06T20:27:19Z,13:50:00,13:53:00,StopPoint:OCETGV INOUI-87473181,5,,0,0,
OCESN8615F636688:2022-02-06T20:27:19Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87474338,6,,0,0,
OCESN8615F636688:2022-02-06T20:27:19Z,14:44:00,14:44:00,StopPoint:OCETGV INOUI-87474007,7,,1,0,
OCESN8615F651165:2022-02-05T20:25:16Z,10:56:00,10:56:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8615F651165:2022-02-05T20:25:16Z,12:25:00,12:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8615F651165:2022-02-05T20:25:16Z,13:05:00,13:08:00,StopPoint:OCETGV INOUI-87473108,2,,0,0,
OCESN8615F651165:2022-02-05T20:25:16Z,13:18:00,13:21:00,StopPoint:OCETGV INOUI-87473009,3,,0,0,
OCESN8615F651165:2022-02-05T20:25:16Z,13:35:00,13:38:00,StopPoint:OCETGV INOUI-87473207,4,,0,0,
OCESN8615F651165:2022-02-05T20:25:16Z,13:50:00,13:53:00,StopPoint:OCETGV INOUI-87473181,5,,0,0,
OCESN8615F651165:2022-02-05T20:25:16Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87474338,6,,0,0,
OCESN8615F651165:2022-02-05T20:25:16Z,14:44:00,14:44:00,StopPoint:OCETGV INOUI-87474007,7,,1,0,
OCESN8615F651166:2022-02-06T20:27:19Z,10:56:00,10:56:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8615F651166:2022-02-06T20:27:19Z,12:25:00,12:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8615F651166:2022-02-06T20:27:19Z,13:05:00,13:08:00,StopPoint:OCETGV INOUI-87473108,2,,0,0,
OCESN8615F651166:2022-02-06T20:27:19Z,13:18:00,13:21:00,StopPoint:OCETGV INOUI-87473009,3,,0,0,
OCESN8615F651166:2022-02-06T20:27:19Z,13:35:00,13:38:00,StopPoint:OCETGV INOUI-87473207,4,,0,0,
OCESN8615F651166:2022-02-06T20:27:19Z,13:50:00,13:53:00,StopPoint:OCETGV INOUI-87473181,5,,0,0,
OCESN8615F651166:2022-02-06T20:27:19Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87474338,6,,0,0,
OCESN8615F651166:2022-02-06T20:27:19Z,14:44:00,14:44:00,StopPoint:OCETGV INOUI-87474007,7,,1,0,
OCESN8615F651167:2022-02-06T20:27:19Z,10:56:00,10:56:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8615F651167:2022-02-06T20:27:19Z,12:25:00,12:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8615F651167:2022-02-06T20:27:19Z,13:05:00,13:08:00,StopPoint:OCETGV INOUI-87473108,2,,0,0,
OCESN8615F651167:2022-02-06T20:27:19Z,13:18:00,13:21:00,StopPoint:OCETGV INOUI-87473009,3,,0,0,
OCESN8615F651167:2022-02-06T20:27:19Z,13:35:00,13:38:00,StopPoint:OCETGV INOUI-87473207,4,,0,0,
OCESN8615F651167:2022-02-06T20:27:19Z,13:50:00,13:53:00,StopPoint:OCETGV INOUI-87473181,5,,0,0,
OCESN8615F651167:2022-02-06T20:27:19Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87474338,6,,0,0,
OCESN8615F651167:2022-02-06T20:27:19Z,14:44:00,14:44:00,StopPoint:OCETGV INOUI-87474007,7,,1,0,
OCESN8615F651168:2022-02-06T20:27:19Z,10:56:00,10:56:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8615F651168:2022-02-06T20:27:19Z,12:25:00,12:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8615F651168:2022-02-06T20:27:19Z,13:05:00,13:08:00,StopPoint:OCETGV INOUI-87473108,2,,0,0,
OCESN8615F651168:2022-02-06T20:27:19Z,13:18:00,13:21:00,StopPoint:OCETGV INOUI-87473009,3,,0,0,
OCESN8615F651168:2022-02-06T20:27:19Z,13:35:00,13:38:00,StopPoint:OCETGV INOUI-87473207,4,,0,0,
OCESN8615F651168:2022-02-06T20:27:19Z,13:50:00,13:53:00,StopPoint:OCETGV INOUI-87473181,5,,0,0,
OCESN8615F651168:2022-02-06T20:27:19Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87474338,6,,0,0,
OCESN8615F651168:2022-02-06T20:27:19Z,14:44:00,14:44:00,StopPoint:OCETGV INOUI-87474007,7,,1,0,
OCESN8615F689207:2022-02-06T20:27:19Z,10:56:00,10:56:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8615F689207:2022-02-06T20:27:19Z,12:25:00,12:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8615F689207:2022-02-06T20:27:19Z,13:05:00,13:08:00,StopPoint:OCETGV INOUI-87473108,2,,0,0,
OCESN8615F689207:2022-02-06T20:27:19Z,13:18:00,13:21:00,StopPoint:OCETGV INOUI-87473009,3,,0,0,
OCESN8615F689207:2022-02-06T20:27:19Z,13:35:00,13:38:00,StopPoint:OCETGV INOUI-87473207,4,,0,0,
OCESN8615F689207:2022-02-06T20:27:19Z,13:50:00,13:53:00,StopPoint:OCETGV INOUI-87473181,5,,0,0,
OCESN8615F689207:2022-02-06T20:27:19Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87474338,6,,0,0,
OCESN8615F689207:2022-02-06T20:27:19Z,14:44:00,14:44:00,StopPoint:OCETGV INOUI-87474007,7,,1,0,
OCESN8615F717753:2022-02-02T10:53:24Z,10:56:00,10:56:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8615F717753:2022-02-02T10:53:24Z,12:25:00,12:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8615F717753:2022-02-02T10:53:24Z,13:05:00,13:08:00,StopPoint:OCETGV INOUI-87473108,2,,0,0,
OCESN8615F717753:2022-02-02T10:53:24Z,13:18:00,13:21:00,StopPoint:OCETGV INOUI-87473009,3,,0,0,
OCESN8615F717753:2022-02-02T10:53:24Z,13:35:00,13:38:00,StopPoint:OCETGV INOUI-87473207,4,,0,0,
OCESN8615F717753:2022-02-02T10:53:24Z,13:50:00,13:53:00,StopPoint:OCETGV INOUI-87473181,5,,0,0,
OCESN8615F717753:2022-02-02T10:53:24Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87474338,6,,0,0,
OCESN8615F717753:2022-02-02T10:53:24Z,14:44:00,14:44:00,StopPoint:OCETGV INOUI-87474007,7,,1,0,
OCESN8615F717754:2022-02-06T20:27:19Z,10:56:00,10:56:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8615F717754:2022-02-06T20:27:19Z,12:25:00,12:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8615F717754:2022-02-06T20:27:19Z,13:05:00,13:08:00,StopPoint:OCETGV INOUI-87473108,2,,0,0,
OCESN8615F717754:2022-02-06T20:27:19Z,13:18:00,13:21:00,StopPoint:OCETGV INOUI-87473009,3,,0,0,
OCESN8615F717754:2022-02-06T20:27:19Z,13:35:00,13:38:00,StopPoint:OCETGV INOUI-87473207,4,,0,0,
OCESN8615F717754:2022-02-06T20:27:19Z,13:50:00,13:53:00,StopPoint:OCETGV INOUI-87473181,5,,0,0,
OCESN8615F717754:2022-02-06T20:27:19Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87474338,6,,0,0,
OCESN8615F717754:2022-02-06T20:27:19Z,14:44:00,14:44:00,StopPoint:OCETGV INOUI-87474007,7,,1,0,
OCESN8619F534442:2022-02-06T20:27:19Z,12:59:00,12:59:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8619F534442:2022-02-06T20:27:19Z,14:25:00,14:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8619F534442:2022-02-06T20:27:19Z,15:13:00,15:16:00,StopPoint:OCETGV INOUI-87473009,2,,0,0,
OCESN8619F534442:2022-02-06T20:27:19Z,15:30:00,15:33:00,StopPoint:OCETGV INOUI-87473207,3,,0,0,
OCESN8619F534442:2022-02-06T20:27:19Z,15:59:00,16:02:00,StopPoint:OCETGV INOUI-87474338,4,,0,0,
OCESN8619F534442:2022-02-06T20:27:19Z,16:35:00,16:35:00,StopPoint:OCETGV INOUI-87474007,5,,1,0,
OCESN8619F636818:2022-02-06T20:27:19Z,12:59:00,12:59:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8619F636818:2022-02-06T20:27:19Z,14:25:00,14:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8619F636818:2022-02-06T20:27:19Z,15:13:00,15:16:00,StopPoint:OCETGV INOUI-87473009,2,,0,0,
OCESN8619F636818:2022-02-06T20:27:19Z,15:30:00,15:33:00,StopPoint:OCETGV INOUI-87473207,3,,0,0,
OCESN8619F636818:2022-02-06T20:27:19Z,15:59:00,16:02:00,StopPoint:OCETGV INOUI-87474338,4,,0,0,
OCESN8619F636818:2022-02-06T20:27:19Z,16:35:00,16:35:00,StopPoint:OCETGV INOUI-87474007,5,,1,0,
OCESN8619F652541:2022-02-06T20:27:19Z,12:59:00,12:59:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8619F652541:2022-02-06T20:27:19Z,14:25:00,14:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8619F652541:2022-02-06T20:27:19Z,15:13:00,15:16:00,StopPoint:OCETGV INOUI-87473009,2,,0,0,
OCESN8619F652541:2022-02-06T20:27:19Z,15:30:00,15:33:00,StopPoint:OCETGV INOUI-87473207,3,,0,0,
OCESN8619F652541:2022-02-06T20:27:19Z,15:59:00,16:02:00,StopPoint:OCETGV INOUI-87474338,4,,0,0,
OCESN8619F652541:2022-02-06T20:27:19Z,16:35:00,16:35:00,StopPoint:OCETGV INOUI-87474007,5,,1,0,
OCESN8619F720904:2022-02-06T20:27:19Z,12:59:00,12:59:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8619F720904:2022-02-06T20:27:19Z,14:25:00,14:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8619F720904:2022-02-06T20:27:19Z,15:13:00,15:16:00,StopPoint:OCETGV INOUI-87473009,2,,0,0,
OCESN8619F720904:2022-02-06T20:27:19Z,15:30:00,15:33:00,StopPoint:OCETGV INOUI-87473207,3,,0,0,
OCESN8619F720904:2022-02-06T20:27:19Z,15:59:00,16:02:00,StopPoint:OCETGV INOUI-87474338,4,,0,0,
OCESN8619F720904:2022-02-06T20:27:19Z,16:35:00,16:35:00,StopPoint:OCETGV INOUI-87474007,5,,1,0,
OCESN8620F534452:2022-01-26T20:39:16Z,11:28:00,11:28:00,StopPoint:OCETGV INOUI-87474007,0,,0,1,
OCESN8620F534452:2022-01-26T20:39:16Z,12:34:00,12:37:00,StopPoint:OCETGV INOUI-87473009,1,,0,0,
OCESN8620F534452:2022-01-26T20:39:16Z,13:25:00,13:35:00,StopPoint:OCETGV INOUI-87471003,2,,0,0,
OCESN8620F534452:2022-01-26T20:39:16Z,15:05:00,15:05:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8620F538314:2022-01-26T20:39:16Z,11:19:00,11:19:00,StopPoint:OCETGV INOUI-87474007,0,,0,1,
OCESN8620F538314:2022-01-26T20:39:16Z,11:49:00,11:51:00,StopPoint:OCETGV INOUI-87474338,1,,0,0,
OCESN8620F538314:2022-01-26T20:39:16Z,12:17:00,12:20:00,StopPoint:OCETGV INOUI-87473207,2,,0,0,
OCESN8620F538314:2022-01-26T20:39:16Z,12:34:00,12:37:00,StopPoint:OCETGV INOUI-87473009,3,,0,0,
OCESN8620F538314:2022-01-26T20:39:16Z,13:25:00,13:35:00,StopPoint:OCETGV INOUI-87471003,4,,0,0,
OCESN8620F538314:2022-01-26T20:39:16Z,15:05:00,15:05:00,StopPoint:OCETGV INOUI-87391003,5,,1,0,
OCESN8620F549044:2022-01-26T20:39:16Z,11:19:00,11:19:00,StopPoint:OCETGV INOUI-87474007,0,,0,1,
OCESN8620F549044:2022-01-26T20:39:16Z,11:49:00,11:51:00,StopPoint:OCETGV INOUI-87474338,1,,0,0,
OCESN8620F549044:2022-01-26T20:39:16Z,12:17:00,12:20:00,StopPoint:OCETGV INOUI-87473207,2,,0,0,
OCESN8620F549044:2022-01-26T20:39:16Z,12:34:00,12:37:00,StopPoint:OCETGV INOUI-87473009,3,,0,0,
OCESN8620F549044:2022-01-26T20:39:16Z,13:25:00,13:35:00,StopPoint:OCETGV INOUI-87471003,4,,0,0,
OCESN8620F549044:2022-01-26T20:39:16Z,15:02:00,15:02:00,StopPoint:OCETGV INOUI-87391003,5,,1,0,
OCESN8620F556665:2022-01-26T20:39:16Z,11:19:00,11:19:00,StopPoint:OCETGV INOUI-87474007,0,,0,1,
OCESN8620F556665:2022-01-26T20:39:16Z,11:49:00,11:51:00,StopPoint:OCETGV INOUI-87474338,1,,0,0,
OCESN8620F556665:2022-01-26T20:39:16Z,12:17:00,12:20:00,StopPoint:OCETGV INOUI-87473207,2,,0,0,
OCESN8620F556665:2022-01-26T20:39:16Z,12:34:00,12:37:00,StopPoint:OCETGV INOUI-87473009,3,,0,0,
OCESN8620F556665:2022-01-26T20:39:16Z,13:25:00,13:35:00,StopPoint:OCETGV INOUI-87471003,4,,0,0,
OCESN8620F556665:2022-01-26T20:39:16Z,15:02:00,15:02:00,StopPoint:OCETGV INOUI-87391003,5,,1,0,
OCESN8620F629728:2022-01-26T20:39:16Z,11:28:00,11:28:00,StopPoint:OCETGV INOUI-87474007,0,,0,1,
OCESN8620F629728:2022-01-26T20:39:16Z,12:34:00,12:37:00,StopPoint:OCETGV INOUI-87473009,1,,0,0,
OCESN8620F629728:2022-01-26T20:39:16Z,13:25:00,13:35:00,StopPoint:OCETGV INOUI-87471003,2,,0,0,
OCESN8620F629728:2022-01-26T20:39:16Z,15:05:00,15:05:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8620F629926:2022-01-26T20:39:16Z,11:19:00,11:19:00,StopPoint:OCETGV INOUI-87474007,0,,0,1,
OCESN8620F629926:2022-01-26T20:39:16Z,11:49:00,11:51:00,StopPoint:OCETGV INOUI-87474338,1,,0,0,
OCESN8620F629926:2022-01-26T20:39:16Z,12:17:00,12:20:00,StopPoint:OCETGV INOUI-87473207,2,,0,0,
OCESN8620F629926:2022-01-26T20:39:16Z,12:34:00,12:37:00,StopPoint:OCETGV INOUI-87473009,3,,0,0,
OCESN8620F629926:2022-01-26T20:39:16Z,13:25:00,13:35:00,StopPoint:OCETGV INOUI-87471003,4,,0,0,
OCESN8620F629926:2022-01-26T20:39:16Z,15:05:00,15:05:00,StopPoint:OCETGV INOUI-87391003,5,,1,0,
OCESN8620F637060:2022-01-26T20:39:16Z,11:19:00,11:19:00,StopPoint:OCETGV INOUI-87474007,0,,0,1,
OCESN8620F637060:2022-01-26T20:39:16Z,11:49:00,11:51:00,StopPoint:OCETGV INOUI-87474338,1,,0,0,
OCESN8620F637060:2022-01-26T20:39:16Z,12:17:00,12:20:00,StopPoint:OCETGV INOUI-87473207,2,,0,0,
OCESN8620F637060:2022-01-26T20:39:16Z,12:34:00,12:37:00,StopPoint:OCETGV INOUI-87473009,3,,0,0,
OCESN8620F637060:2022-01-26T20:39:16Z,13:25:00,13:35:00,StopPoint:OCETGV INOUI-87471003,4,,0,0,
OCESN8620F637060:2022-01-26T20:39:16Z,15:05:00,15:05:00,StopPoint:OCETGV INOUI-87391003,5,,1,0,
OCESN8620F637061:2022-01-26T20:39:16Z,11:19:00,11:19:00,StopPoint:OCETGV INOUI-87474007,0,,0,1,
OCESN8620F637061:2022-01-26T20:39:16Z,11:49:00,11:51:00,StopPoint:OCETGV INOUI-87474338,1,,0,0,
